Date,Time,Open,Close,High,Low,Volume
2012.10.18,00:00,1.31181,1.31280,1.30553,1.30662,60804
2012.10.19,00:00,1.30660,1.30764,1.30128,1.30230,56723
2012.10.22,00:00,1.30205,1.30824,1.30154,1.30590,54343
2012.10.23,00:00,1.30590,1.30748,1.29515,1.29859,57589
2012.10.24,00:00,1.29858,1.29962,1.29201,1.29727,57564
2012.10.25,00:00,1.29728,1.30224,1.29265,1.29333,55732
2012.10.26,00:00,1.29333,1.29556,1.28830,1.29353,56731
2012.10.29,00:00,1.29421,1.29431,1.28848,1.29024,41482
2012.10.30,00:00,1.29024,1.29829,1.28857,1.29621,42788
2012.10.31,00:00,1.29622,1.30199,1.29459,1.29561,54278
2012.11.01,00:00,1.29561,1.29820,1.29243,1.29428,50885
2012.11.02,00:00,1.29423,1.29502,1.28207,1.28337,56182
2012.11.05,00:00,1.28161,1.28418,1.27669,1.27952,54832
2012.11.06,00:00,1.27955,1.28260,1.27632,1.28138,55963
2012.11.07,00:00,1.28137,1.28757,1.27358,1.27702,73124
2012.11.08,00:00,1.27702,1.27801,1.27171,1.27464,64166
2012.11.09,00:00,1.27463,1.27895,1.26895,1.27106,64523
2012.11.12,00:00,1.27116,1.27385,1.26970,1.27087,47683
2012.11.13,00:00,1.27088,1.27261,1.26612,1.27038,62712
2012.11.14,00:00,1.27036,1.27758,1.26998,1.27347,63954
2012.11.15,00:00,1.27348,1.28010,1.27169,1.27803,57298
2012.11.16,00:00,1.27802,1.27837,1.26905,1.27418,57085
2012.11.19,00:00,1.27486,1.28188,1.27396,1.28128,53990
2012.11.20,00:00,1.28127,1.28276,1.27646,1.28163,60243
2012.11.21,00:00,1.28162,1.28324,1.27359,1.28283,60438
2012.11.22,00:00,1.28284,1.28983,1.28255,1.28822,51766
2012.11.23,00:00,1.28822,1.29896,1.28677,1.29729,52394
2012.11.26,00:00,1.29667,1.29836,1.29435,1.29708,52312
2012.11.27,00:00,1.29713,1.30077,1.29150,1.29419,62806
2012.11.28,00:00,1.29419,1.29537,1.28796,1.29517,58943
2012.11.29,00:00,1.29518,1.30125,1.29385,1.29782,54491
2012.11.30,00:00,1.29778,1.30267,1.29679,1.29848,59031
2012.12.03,00:00,1.29927,1.30751,1.29882,1.30520,53242
2012.12.04,00:00,1.30524,1.31073,1.30453,1.30935,55078
2012.12.05,00:00,1.30936,1.31253,1.30596,1.30665,53401
2012.12.06,00:00,1.30667,1.30857,1.29500,1.29672,56416
2012.12.07,00:00,1.29673,1.29718,1.28769,1.29261,53959
2012.12.10,00:00,1.28889,1.29458,1.28855,1.29399,49554
2012.12.11,00:00,1.29401,1.30140,1.29283,1.30046,50489
2012.12.12,00:00,1.30046,1.30960,1.29951,1.30730,52678
2012.12.13,00:00,1.30730,1.30998,1.30405,1.30763,51902
2012.12.14,00:00,1.30765,1.31727,1.30657,1.31622,53435
2012.12.17,00:00,1.31774,1.31871,1.31437,1.31631,47440
2012.12.18,00:00,1.31632,1.32376,1.31554,1.32281,45393
2012.12.19,00:00,1.32280,1.33076,1.32227,1.32261,54957
2012.12.20,00:00,1.32260,1.32942,1.31889,1.32432,55245
2012.12.21,00:00,1.32431,1.32517,1.31570,1.31867,62470
2012.12.24,00:00,1.31744,1.32326,1.31706,1.31767,30417
2012.12.26,00:00,1.31866,1.32534,1.31826,1.32233,26673
2012.12.27,00:00,1.32231,1.32833,1.32014,1.32351,46233
2012.12.28,00:00,1.32352,1.32562,1.31654,1.32146,46302
2012.12.31,00:00,1.32131,1.32338,1.31716,1.31842,32178
2013.01.02,00:00,1.32715,1.32929,1.31567,1.31855,42513
2013.01.03,00:00,1.31856,1.31900,1.30464,1.30484,49682
2013.01.04,00:00,1.30488,1.30884,1.29975,1.30677,50653
2013.01.07,00:00,1.30751,1.31191,1.30165,1.31150,48343
2013.01.08,00:00,1.31151,1.31388,1.30569,1.30805,49914
2013.01.09,00:00,1.30806,1.30953,1.30364,1.30636,48936
2013.01.10,00:00,1.30637,1.32720,1.30383,1.32712,51800
2013.01.11,00:00,1.32711,1.33650,1.32481,1.33416,56800
2013.01.14,00:00,1.33609,1.34031,1.33358,1.33800,48428
2013.01.15,00:00,1.33807,1.33930,1.32663,1.33042,57586
2013.01.16,00:00,1.33043,1.33242,1.32568,1.32884,52404
2013.01.17,00:00,1.32882,1.33870,1.32696,1.33733,54589
2013.01.18,00:00,1.33734,1.33979,1.32799,1.33195,55766
2013.01.21,00:00,1.33091,1.33315,1.32991,1.33120,37672
2013.01.22,00:00,1.33121,1.33712,1.32667,1.33210,55200
2013.01.23,00:00,1.33215,1.33533,1.32642,1.33171,48257
2013.01.24,00:00,1.33170,1.33921,1.32857,1.33759,55240
2013.01.25,00:00,1.33759,1.34783,1.33500,1.34629,59204
2013.01.28,00:00,1.34653,1.34767,1.34244,1.34549,50259
2013.01.29,00:00,1.34548,1.34962,1.34140,1.34908,54352
2013.01.30,00:00,1.34913,1.35856,1.34815,1.35667,56638
2013.01.31,00:00,1.35665,1.35929,1.35409,1.35768,54019
2013.02.01,00:00,1.35769,1.37106,1.35726,1.36391,64746
2013.02.04,00:00,1.36506,1.36590,1.35047,1.35131,56175
2013.02.05,00:00,1.35134,1.35967,1.34579,1.35824,63753
2013.02.06,00:00,1.35823,1.35955,1.34939,1.35211,59230
2013.02.07,00:00,1.35213,1.35765,1.33706,1.33966,63609
2013.02.08,00:00,1.33967,1.34283,1.33531,1.33614,58394
2013.02.11,00:00,1.33680,1.34265,1.33562,1.34051,51060
2013.02.12,00:00,1.34052,1.34751,1.33642,1.34535,56252
2013.02.13,00:00,1.34534,1.35194,1.34262,1.34515,52905
2013.02.14,00:00,1.34516,1.34548,1.33146,1.33619,56755
2013.02.15,00:00,1.33620,1.33919,1.33061,1.33584,57275
2013.02.18,00:00,1.33480,1.33773,1.33208,1.33505,41583
2013.02.19,00:00,1.33502,1.33955,1.33291,1.33867,48364
2013.02.20,00:00,1.33868,1.34330,1.32712,1.32807,54924
2013.02.21,00:00,1.32810,1.32892,1.31611,1.31893,58743
2013.02.22,00:00,1.31892,1.32443,1.31451,1.31904,51783
2013.02.25,00:00,1.32157,1.33174,1.30475,1.30611,71994
2013.02.26,00:00,1.30610,1.31206,1.30176,1.30604,70263
2013.02.27,00:00,1.30601,1.31464,1.30410,1.31347,45654
2013.02.28,00:00,1.31330,1.31609,1.30533,1.30556,39448
2013.03.01,00:00,1.30561,1.31003,1.29664,1.30189,40926
2013.03.04,00:00,1.30125,1.30306,1.29820,1.30248,34814
2013.03.05,00:00,1.30247,1.30748,1.30105,1.30505,38228
2013.03.06,00:00,1.30501,1.30702,1.29645,1.29662,37348
2013.03.07,00:00,1.29651,1.31178,1.29651,1.31060,44142
2013.03.08,00:00,1.31060,1.31340,1.29549,1.30034,38974
2013.03.11,00:00,1.29962,1.30517,1.29791,1.30453,33231
2013.03.12,00:00,1.30452,1.30740,1.29909,1.30274,39185
2013.03.13,00:00,1.30275,1.30643,1.29235,1.29598,39860
2013.03.14,00:00,1.29600,1.30309,1.29110,1.30022,39603
2013.03.15,00:00,1.30023,1.31059,1.29990,1.30747,38489
2013.03.18,00:00,1.29180,1.29949,1.28816,1.29578,44438
2013.03.19,00:00,1.29578,1.29694,1.28458,1.28664,45865
2013.03.20,00:00,1.28662,1.29774,1.28565,1.29432,54741
2013.03.21,00:00,1.29429,1.29548,1.28796,1.28943,60973
2013.03.22,00:00,1.28944,1.30088,1.28880,1.29875,41272
2013.03.25,00:00,1.29620,1.30477,1.28295,1.28478,78655
2013.03.26,00:00,1.28482,1.28895,1.28282,1.28557,77953
2013.03.27,00:00,1.28558,1.28666,1.27514,1.27773,60483
2013.03.28,00:00,1.27774,1.28440,1.27549,1.28145,57728
2013.03.29,00:00,1.28144,1.28365,1.27935,1.28169,28890
2013.04.01,00:00,1.28056,1.28673,1.27709,1.28479,33677
2013.04.02,00:00,1.28479,1.28772,1.28087,1.28187,59498
2013.04.03,00:00,1.28192,1.28639,1.27896,1.28480,56767
2013.04.04,00:00,1.28482,1.29484,1.27469,1.29352,67892
2013.04.05,00:00,1.29353,1.30392,1.29003,1.29906,65396
2013.04.08,00:00,1.29723,1.30371,1.29682,1.30089,55895
2013.04.09,00:00,1.30083,1.31028,1.30047,1.30820,62548
2013.04.10,00:00,1.30820,1.31212,1.30521,1.30694,51136
2013.04.11,00:00,1.30693,1.31377,1.30435,1.31001,53429
2013.04.12,00:00,1.31002,1.31257,1.30365,1.31103,55638
2013.04.15,00:00,1.31146,1.31149,1.30216,1.30343,59305
2013.04.16,00:00,1.30347,1.32006,1.30281,1.31770,63804
2013.04.17,00:00,1.31768,1.31991,1.30019,1.30310,62218
2013.04.18,00:00,1.30311,1.30959,1.30207,1.30511,61693
2013.04.19,00:00,1.30510,1.31280,1.30457,1.30513,57757
2013.04.22,00:00,1.30770,1.30834,1.30149,1.30662,47484
2013.04.23,00:00,1.30663,1.30826,1.29726,1.29980,55922
2013.04.24,00:00,1.29941,1.30335,1.29549,1.30157,51706
2013.04.25,00:00,1.30152,1.30931,1.29888,1.30110,57029
2013.04.26,00:00,1.30110,1.30471,1.29907,1.30289,58512
2013.04.29,00:00,1.30482,1.31160,1.30315,1.30980,49782
2013.04.30,00:00,1.30981,1.31852,1.30545,1.31669,54068
2013.05.01,00:00,1.31670,1.32423,1.31601,1.31794,46558
2013.05.02,00:00,1.31793,1.32161,1.30372,1.30646,57611
2013.05.03,00:00,1.30646,1.31588,1.30340,1.31130,52731
2013.05.06,00:00,1.31225,1.31404,1.30534,1.30759,35378
2013.05.07,00:00,1.30760,1.31314,1.30676,1.30780,47133
2013.05.08,00:00,1.30783,1.31939,1.30715,1.31517,51031
2013.05.09,00:00,1.31523,1.31769,1.30105,1.30413,52749
2013.05.10,00:00,1.30418,1.30503,1.29352,1.29879,66159
2013.05.13,00:00,1.29697,1.29984,1.29418,1.29746,54137
2013.05.14,00:00,1.29744,1.30283,1.29139,1.29193,63535
2013.05.15,00:00,1.29193,1.29420,1.28429,1.28860,62165
2013.05.16,00:00,1.28860,1.29292,1.28462,1.28816,60207
2013.05.17,00:00,1.28781,1.28893,1.27963,1.28375,55636
2013.05.20,00:00,1.28418,1.29005,1.28191,1.28818,47401
2013.05.21,00:00,1.28819,1.29330,1.28410,1.29057,58326
2013.05.22,00:00,1.29057,1.29976,1.28332,1.28575,70214
2013.05.23,00:00,1.28576,1.29561,1.28212,1.29333,77063
2013.05.24,00:00,1.29328,1.29926,1.29041,1.29297,64454
2013.05.27,00:00,1.29339,1.29483,1.29151,1.29287,32628
2013.05.28,00:00,1.29291,1.29491,1.28490,1.28549,60827
2013.05.29,00:00,1.28544,1.29768,1.28379,1.29389,66004
2013.05.30,00:00,1.29396,1.30610,1.29331,1.30480,65524
2013.05.31,00:00,1.30480,1.30589,1.29441,1.29963,64743
2013.06.03,00:00,1.29945,1.31070,1.29552,1.30755,57987
2013.06.04,00:00,1.30755,1.31007,1.30423,1.30804,58012
2013.06.05,00:00,1.30803,1.31144,1.30530,1.30922,62738
2013.06.06,00:00,1.30926,1.33044,1.30748,1.32452,69152
2013.06.07,00:00,1.32452,1.32840,1.31922,1.32167,73699
2013.06.10,00:00,1.31916,1.32686,1.31771,1.32566,57800
2013.06.11,00:00,1.32567,1.33170,1.32321,1.33136,71553
2013.06.12,00:00,1.33134,1.33588,1.32654,1.33369,63335
2013.06.13,00:00,1.33368,1.33897,1.32784,1.33749,68273
2013.06.14,00:00,1.33747,1.33747,1.32945,1.33447,58649
2013.06.17,00:00,1.33476,1.33802,1.33181,1.33655,39755
2013.06.18,00:00,1.33655,1.34149,1.33257,1.33926,49293
2013.06.19,00:00,1.33926,1.34121,1.32710,1.32936,49403
2013.06.20,00:00,1.32936,1.33000,1.31823,1.32188,140157
2013.06.21,00:00,1.32192,1.32534,1.30986,1.31203,60176
2013.06.24,00:00,1.30911,1.31434,1.30590,1.31186,59740
2013.06.25,00:00,1.31202,1.31503,1.30649,1.30793,56294
2013.06.26,00:00,1.30792,1.30866,1.29846,1.30115,57706
2013.06.27,00:00,1.30115,1.30544,1.30055,1.30376,100322
2013.06.28,00:00,1.30377,1.31021,1.29910,1.30077,52844
2013.07.01,00:00,1.30144,1.30664,1.30050,1.30630,42953
2013.07.02,00:00,1.30635,1.30776,1.29639,1.29784,47500
2013.07.03,00:00,1.29782,1.30292,1.29227,1.30091,49753
2013.07.04,00:00,1.30089,1.30204,1.28829,1.29131,86080
2013.07.05,00:00,1.29130,1.29162,1.28058,1.28296,49283
2013.07.08,00:00,1.28115,1.28812,1.28111,1.28695,40683
2013.07.09,00:00,1.28697,1.28976,1.27559,1.27807,48817
2013.07.10,00:00,1.27806,1.29816,1.27647,1.29759,58053
2013.07.11,00:00,1.29776,1.31457,1.29622,1.30961,146151
2013.07.12,00:00,1.30963,1.30993,1.29993,1.30648,40302
2013.07.15,00:00,1.30747,1.30787,1.29932,1.30618,48484
2013.07.16,00:00,1.30617,1.31738,1.30524,1.31617,56460
2013.07.17,00:00,1.31617,1.31769,1.30840,1.31241,57453
2013.07.18,00:00,1.31242,1.31266,1.30667,1.31086,100754
2013.07.19,00:00,1.31087,1.31537,1.30890,1.31415,49497
2013.07.22,00:00,1.31382,1.32176,1.31355,1.31848,42764
2013.07.23,00:00,1.31847,1.32383,1.31632,1.32225,45023
2013.07.24,00:00,1.32237,1.32555,1.31773,1.32001,52833
2013.07.25,00:00,1.32002,1.32951,1.31654,1.32764,104599
2013.07.26,00:00,1.32766,1.32965,1.32523,1.32770,47959
2013.07.29,00:00,1.32855,1.32947,1.32392,1.32617,45343
2013.07.30,00:00,1.32618,1.33007,1.32342,1.32618,45016
2013.07.31,00:00,1.32618,1.33052,1.32121,1.33013,59353
2013.08.01,00:00,1.33012,1.33103,1.31955,1.32061,98264
2013.08.02,00:00,1.32060,1.32933,1.31889,1.32785,43349
2013.08.05,00:00,1.32827,1.33000,1.32325,1.32575,42225
2013.08.06,00:00,1.32576,1.33224,1.32457,1.33042,43434
2013.08.07,00:00,1.33042,1.33448,1.32652,1.33349,49856
2013.08.08,00:00,1.33350,1.33997,1.33304,1.33803,91692
2013.08.09,00:00,1.33802,1.33900,1.33322,1.33393,37794
2013.08.12,00:00,1.33205,1.33436,1.32769,1.32990,41481
2013.08.13,00:00,1.32991,1.33165,1.32332,1.32618,51593
2013.08.14,00:00,1.32620,1.32794,1.32386,1.32546,48181
2013.08.15,00:00,1.32547,1.33589,1.32188,1.33460,113509
2013.08.16,00:00,1.33466,1.33794,1.33110,1.33279,48635
2013.08.19,00:00,1.33345,1.33740,1.33151,1.33338,45763
2013.08.20,00:00,1.33339,1.34511,1.33229,1.34165,52817
2013.08.21,00:00,1.34164,1.34265,1.33421,1.33545,55094
2013.08.22,00:00,1.33544,1.33726,1.33068,1.33559,102652
2013.08.23,00:00,1.33558,1.34089,1.33330,1.33796,48562
2013.08.26,00:00,1.33846,1.33934,1.33563,1.33680,33563
2013.08.27,00:00,1.33680,1.33982,1.33229,1.33923,48366
2013.08.28,00:00,1.33924,1.33972,1.33049,1.33387,50281
2013.08.29,00:00,1.33388,1.33416,1.32261,1.32401,100775
2013.08.30,00:00,1.32401,1.32541,1.31734,1.32199,49090
2013.09.02,00:00,1.32137,1.32264,1.31833,1.31912,39968
2013.09.03,00:00,1.31911,1.31965,1.31383,1.31699,47639
2013.09.04,00:00,1.31698,1.32174,1.31567,1.32064,44479
2013.09.05,00:00,1.32063,1.32222,1.31156,1.31193,98768
2013.09.06,00:00,1.31192,1.31887,1.31043,1.31766,42816
2013.09.09,00:00,1.31634,1.32801,1.31620,1.32543,41122
2013.09.10,00:00,1.32542,1.32753,1.32298,1.32669,43134
2013.09.11,00:00,1.32672,1.33240,1.32436,1.33102,45945
2013.09.12,00:00,1.33103,1.33230,1.32575,1.32986,89793
2013.09.13,00:00,1.32984,1.33205,1.32539,1.32931,43587
2013.09.16,00:00,1.33602,1.33852,1.33297,1.33333,43906
2013.09.17,00:00,1.33331,1.33688,1.33249,1.33594,37691
2013.09.18,00:00,1.33586,1.35411,1.33377,1.35211,47959
2013.09.19,00:00,1.35210,1.35679,1.35074,1.35289,104629
2013.09.20,00:00,1.35288,1.35481,1.34976,1.35213,40073
2013.09.23,00:00,1.35471,1.35471,1.34794,1.34926,39863
2013.09.24,00:00,1.34927,1.35182,1.34641,1.34729,39666
2013.09.25,00:00,1.34730,1.35365,1.34619,1.35254,37804
2013.09.26,00:00,1.35254,1.35288,1.34720,1.34878,73788
2013.09.27,00:00,1.34879,1.35639,1.34741,1.35215,37652
2013.09.30,00:00,1.34935,1.35554,1.34773,1.35250,43404
2013.10.01,00:00,1.35251,1.35873,1.35166,1.35253,48950
2013.10.02,00:00,1.35252,1.36063,1.35058,1.35779,49122
2013.10.03,00:00,1.35777,1.36424,1.35777,1.36177,96609
2013.10.04,00:00,1.36178,1.36313,1.35385,1.35564,43350
2013.10.07,00:00,1.35643,1.35907,1.35424,1.35803,37671
2013.10.08,00:00,1.35804,1.36066,1.35571,1.35725,40474
2013.10.09,00:00,1.35725,1.36041,1.35001,1.35237,50610
2013.10.10,00:00,1.35236,1.35454,1.34875,1.35193,83986
2013.10.11,00:00,1.35193,1.35810,1.35178,1.35408,37944
2013.10.14,00:00,1.35605,1.35970,1.35451,1.35604,32581
2013.10.15,00:00,1.35604,1.35705,1.34791,1.35229,48954
2013.10.16,00:00,1.35227,1.35670,1.34733,1.35332,50729
2013.10.17,00:00,1.35335,1.36786,1.35154,1.36749,106957
2013.10.18,00:00,1.36751,1.37033,1.36591,1.36854,42355
2013.10.21,00:00,1.36834,1.36880,1.36507,1.36801,30085
2013.10.22,00:00,1.36800,1.37914,1.36621,1.37806,35125
2013.10.23,00:00,1.37807,1.37924,1.37410,1.37751,40986
2013.10.24,00:00,1.37754,1.38243,1.37643,1.38004,82646
2013.10.25,00:00,1.38005,1.38317,1.37742,1.38018,40214
2013.10.28,00:00,1.38077,1.38170,1.37746,1.37858,37816
2013.10.29,00:00,1.37858,1.38127,1.37361,1.37462,50697
2013.10.30,00:00,1.37463,1.37841,1.36956,1.37368,49205
2013.10.31,00:00,1.37367,1.37383,1.35801,1.35879,111068
2013.11.01,00:00,1.35880,1.35891,1.34797,1.34859,50509
2013.11.04,00:00,1.34887,1.35238,1.34430,1.35135,39065
2013.11.05,00:00,1.35136,1.35220,1.34487,1.34736,38554
2013.11.06,00:00,1.34737,1.35468,1.34673,1.35121,33979
2013.11.07,00:00,1.35120,1.35283,1.32956,1.34187,94145
2013.11.08,00:00,1.34187,1.34374,1.33178,1.33649,42223
2013.11.11,00:00,1.33568,1.34156,1.33445,1.34058,37316
2013.11.12,00:00,1.34059,1.34556,1.33588,1.34350,52465
2013.11.13,00:00,1.34349,1.34949,1.33897,1.34860,53395
2013.11.14,00:00,1.34859,1.34970,1.34283,1.34581,102608
2013.11.15,00:00,1.34585,1.35045,1.34318,1.34945,42670
2013.11.18,00:00,1.34958,1.35411,1.34742,1.35049,43523
2013.11.19,00:00,1.35048,1.35465,1.34875,1.35378,48775
2013.11.20,00:00,1.35379,1.35770,1.34292,1.34384,57542
2013.11.21,00:00,1.34382,1.34860,1.34139,1.34814,111167
2013.11.22,00:00,1.34813,1.35576,1.34620,1.35575,44936
2013.11.25,00:00,1.35482,1.35595,1.34898,1.35159,37856
2013.11.26,00:00,1.35160,1.35743,1.35149,1.35716,41221
2013.11.27,00:00,1.35718,1.36122,1.35573,1.35788,43593
2013.11.28,00:00,1.35786,1.36176,1.35648,1.36047,74085
2013.11.29,00:00,1.36048,1.36211,1.35798,1.35899,46512
2013.12.02,00:00,1.35866,1.36150,1.35256,1.35413,47941
2013.12.03,00:00,1.35413,1.36132,1.35240,1.35889,49156
2013.12.04,00:00,1.35882,1.36048,1.35279,1.35929,57854
2013.12.05,00:00,1.35928,1.36713,1.35432,1.36670,118559
2013.12.06,00:00,1.36668,1.37059,1.36197,1.37049,52547
2013.12.09,00:00,1.37141,1.37447,1.36941,1.37384,42124
2013.12.10,00:00,1.37385,1.37943,1.37340,1.37604,47057
2013.12.11,00:00,1.37605,1.38102,1.37409,1.37859,49337
2013.12.12,00:00,1.37858,1.37976,1.37373,1.37527,106724
2013.12.13,00:00,1.37527,1.37686,1.37091,1.37388,47998
2013.12.16,00:00,1.37283,1.37981,1.37281,1.37600,41674
2013.12.17,00:00,1.37602,1.37818,1.37229,1.37674,41943
2013.12.18,00:00,1.37675,1.37778,1.36826,1.36841,52436
2013.12.19,00:00,1.36838,1.36868,1.36521,1.36605,97053
2013.12.20,00:00,1.36606,1.37087,1.36249,1.36712,46953
2013.12.23,00:00,1.36739,1.37162,1.36674,1.36953,37156
2013.12.24,00:00,1.36954,1.37135,1.36546,1.36753,25393
2013.12.26,00:00,1.36852,1.37015,1.36795,1.36905,38136
2013.12.27,00:00,1.36905,1.38922,1.36869,1.37473,50651
2013.12.30,00:00,1.37565,1.38186,1.37281,1.38017,42898
2013.12.31,00:00,1.38010,1.38121,1.37593,1.37780,29402
2014.01.02,00:00,1.37501,1.37532,1.36294,1.36711,47611
2014.01.03,00:00,1.36711,1.36721,1.35820,1.35875,49697
2014.01.06,00:00,1.35933,1.36525,1.35710,1.36276,45008
2014.01.07,00:00,1.36275,1.36558,1.35964,1.36151,44656
2014.01.08,00:00,1.36150,1.36347,1.35534,1.35749,48377
2014.01.09,00:00,1.35748,1.36322,1.35484,1.36073,49078
2014.01.10,00:00,1.36074,1.36865,1.35723,1.36674,43791
2014.01.13,00:00,1.36774,1.36841,1.36370,1.36708,42655
2014.01.14,00:00,1.36709,1.36988,1.36488,1.36787,42273
2014.01.15,00:00,1.36787,1.36803,1.35811,1.36048,42729
2014.01.16,00:00,1.36047,1.36489,1.35829,1.36194,43865
2014.01.17,00:00,1.36195,1.36206,1.35167,1.35404,40728
2014.01.20,00:00,1.35372,1.35675,1.35072,1.35511,37883
2014.01.21,00:00,1.35510,1.35680,1.35160,1.35603,47339
2014.01.22,00:00,1.35604,1.35823,1.35343,1.35468,45765
2014.01.23,00:00,1.35469,1.36975,1.35301,1.36958,59140
2014.01.24,00:00,1.36959,1.37387,1.36624,1.36755,59334
2014.01.27,00:00,1.36774,1.37158,1.36529,1.36726,49639
2014.01.28,00:00,1.36725,1.36879,1.36287,1.36703,44888
2014.01.29,00:00,1.36703,1.36841,1.36025,1.36624,60129
2014.01.30,00:00,1.36622,1.36649,1.35432,1.35541,53555
2014.01.31,00:00,1.35542,1.35714,1.34786,1.34849,55104
2014.02.03,00:00,1.34832,1.35349,1.34767,1.35244,49525
2014.02.04,00:00,1.35244,1.35379,1.34930,1.35177,45458
2014.02.05,00:00,1.35178,1.35546,1.34982,1.35325,43655
2014.02.06,00:00,1.35324,1.36183,1.34850,1.35893,41482
2014.02.07,00:00,1.35894,1.36419,1.35517,1.36340,40837
2014.02.10,00:00,1.36156,1.36508,1.36155,1.36451,31886
2014.02.11,00:00,1.36452,1.36824,1.36290,1.36374,40337
2014.02.12,00:00,1.36374,1.36520,1.35618,1.35928,41483
2014.02.13,00:00,1.35927,1.36909,1.35851,1.36794,43695
2014.02.14,00:00,1.36795,1.37141,1.36732,1.36916,38153
2014.02.17,00:00,1.37091,1.37237,1.36915,1.37062,31557
2014.02.18,00:00,1.37063,1.37693,1.36943,1.37578,42096
2014.02.19,00:00,1.37579,1.37726,1.37242,1.37323,38063
2014.02.20,00:00,1.37325,1.37620,1.36862,1.37179,45060
2014.02.21,00:00,1.37178,1.37578,1.37015,1.37395,37896
2014.02.24,00:00,1.37344,1.37705,1.37078,1.37342,38406
2014.02.25,00:00,1.37343,1.37664,1.37149,1.37444,41098
2014.02.26,00:00,1.37444,1.37565,1.36612,1.36859,43450
2014.02.27,00:00,1.36860,1.37258,1.36427,1.37096,44816
2014.02.28,00:00,1.37095,1.38239,1.36936,1.38014,53385
2014.03.03,00:00,1.37585,1.37921,1.37258,1.37341,41906
2014.03.04,00:00,1.37341,1.37808,1.37207,1.37425,43614
2014.03.05,00:00,1.37426,1.37472,1.37068,1.37323,41279
2014.03.06,00:00,1.37324,1.38722,1.37208,1.38602,43294
2014.03.07,00:00,1.38601,1.39142,1.38521,1.38764,39522
2014.03.10,00:00,1.38728,1.38972,1.38611,1.38778,30295
2014.03.11,00:00,1.38779,1.38782,1.38332,1.38579,32630
2014.03.12,00:00,1.38580,1.39133,1.38428,1.39023,35046
2014.03.13,00:00,1.39018,1.39660,1.38450,1.38722,46384
2014.03.14,00:00,1.38721,1.39354,1.38469,1.39132,42018
2014.03.17,00:00,1.39118,1.39470,1.38788,1.39203,36584
2014.03.18,00:00,1.39204,1.39419,1.38794,1.39335,41132
2014.03.19,00:00,1.39334,1.39335,1.38093,1.38161,43294
2014.03.20,00:00,1.38162,1.38441,1.37487,1.37796,45812
2014.03.21,00:00,1.37795,1.38100,1.37652,1.37930,35468
2014.03.24,00:00,1.37992,1.38747,1.37600,1.38379,39746
2014.03.25,00:00,1.38378,1.38462,1.37490,1.38254,48435
2014.03.26,00:00,1.38254,1.38273,1.37758,1.37847,49205
2014.03.27,00:00,1.37848,1.37963,1.37282,1.37408,52597
2014.03.28,00:00,1.37409,1.37724,1.37059,1.37513,40319
2014.03.31,00:00,1.37617,1.38059,1.37238,1.37686,43958
2014.04.01,00:00,1.37687,1.38147,1.37680,1.37925,37184
2014.04.02,00:00,1.37926,1.38198,1.37528,1.37668,35767
2014.04.03,00:00,1.37668,1.38057,1.36976,1.37196,42472
2014.04.04,00:00,1.37196,1.37304,1.36722,1.37019,40204
2014.04.07,00:00,1.36981,1.37479,1.36959,1.37411,30565
2014.04.08,00:00,1.37410,1.38108,1.37369,1.37965,38811
2014.04.09,00:00,1.37965,1.38609,1.37795,1.38547,38411
2014.04.10,00:00,1.38547,1.38984,1.38355,1.38855,38746
2014.04.11,00:00,1.38855,1.39047,1.38628,1.38842,35774
2014.04.14,00:00,1.38430,1.38621,1.38077,1.38201,37754
2014.04.15,00:00,1.38200,1.38327,1.37900,1.38139,36259
2014.04.16,00:00,1.38138,1.38502,1.38031,1.38147,35898
2014.04.17,00:00,1.38148,1.38638,1.38107,1.38130,33245
2014.04.18,00:00,1.38130,1.38218,1.38080,1.38088,13205
2014.04.21,00:00,1.38134,1.38297,1.37865,1.37920,20221
2014.04.22,00:00,1.37920,1.38240,1.37845,1.38044,32064
2014.04.23,00:00,1.38044,1.38539,1.37998,1.38163,36623
2014.04.24,00:00,1.38165,1.38421,1.37909,1.38310,33504
2014.04.25,00:00,1.38310,1.38475,1.38266,1.38329,27469
2014.04.28,00:00,1.38439,1.38788,1.38143,1.38505,30871
2014.04.29,00:00,1.38505,1.38783,1.38050,1.38117,31253
2014.04.30,00:00,1.38116,1.38757,1.37770,1.38665,38417
2014.05.01,00:00,1.38665,1.38885,1.38623,1.38689,21803
2014.05.02,00:00,1.38689,1.38808,1.38116,1.38685,31654
2014.05.05,00:00,1.38837,1.38853,1.38640,1.38746,22629
2014.05.06,00:00,1.38748,1.39506,1.38718,1.39270,31410
2014.05.07,00:00,1.39270,1.39378,1.39096,1.39096,30863
2014.05.08,00:00,1.39095,1.39927,1.38328,1.38391,42541
2014.05.09,00:00,1.38392,1.38439,1.37453,1.37575,37787
2014.05.12,00:00,1.37524,1.37742,1.37490,1.37567,28687
2014.05.13,00:00,1.37568,1.37709,1.36886,1.37027,39808
2014.05.14,00:00,1.37028,1.37302,1.36976,1.37141,35158
2014.05.15,00:00,1.37142,1.37317,1.36479,1.37089,43559
2014.05.16,00:00,1.37088,1.37261,1.36849,1.36933,32613
2014.05.19,00:00,1.36920,1.37336,1.36919,1.37084,31848
2014.05.20,00:00,1.37085,1.37133,1.36779,1.37009,29278
2014.05.21,00:00,1.37010,1.37227,1.36351,1.36863,34921
